strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
"Bollinger_Reversion(20,2sd)",LONG,2022-11-10 00:00:00,2022-12-01 00:00:00,15978.88,17166.5,1163.89
"Bollinger_Reversion(20,2sd)",SHORT,2022-12-14 00:00:00,2022-12-17 00:00:00,17788.72,16641.68,1079.22
"Bollinger_Reversion(20,2sd)",SHORT,2023-01-09 00:00:00,2023-02-07 00:00:00,17130.65,22763.04,-6126.22
"Bollinger_Reversion(20,2sd)",LONG,2023-02-10 00:00:00,2023-02-16 00:00:00,21801.28,24325.72,1396.56
"Bollinger_Reversion(20,2sd)",LONG,2023-03-10 00:00:00,2023-03-14 00:00:00,20365.21,24113.09,2490.98
"Bollinger_Reversion(20,2sd)",SHORT,2023-03-18 00:00:00,2023-04-20 00:00:00,27404.03,28803.06,-870.21
"Bollinger_Reversion(20,2sd)",LONG,2023-06-15 00:00:00,2023-06-19 00:00:00,25132.38,26336.44,696.55
"Bollinger_Reversion(20,2sd)",SHORT,2023-06-21 00:00:00,2023-07-08 00:00:00,28300.87,30347.73,-1202.9
"Bollinger_Reversion(20,2sd)",LONG,2023-07-25 00:00:00,2023-08-03 00:00:00,29180.4,29179.37,-37.67
"Bollinger_Reversion(20,2sd)",LONG,2023-08-17 00:00:00,2023-08-30 00:00:00,28731.97,27715.18,-560.72
"Bollinger_Reversion(20,2sd)",SHORT,2023-09-20 00:00:00,2023-09-25 00:00:00,27210.03,26244.19,470.99
"Bollinger_Reversion(20,2sd)",SHORT,2023-10-02 00:00:00,2023-10-12 00:00:00,27993.94,26872.61,553.79
"Bollinger_Reversion(20,2sd)",SHORT,2023-10-21 00:00:00,2023-11-22 00:00:00,29667.35,35737.07,-3168.33
"Bollinger_Reversion(20,2sd)",SHORT,2023-12-03 00:00:00,2023-12-18 00:00:00,39445.88,41379.9,-624.87
"Bollinger_Reversion(20,2sd)",SHORT,2024-01-03 00:00:00,2024-01-04 00:00:00,44954.42,42841.2,511.93
